date,open,high,low,close,volume
2007/08/16,23.80,23.90,22.45,22.60,4711
2007/08/17,22.60,23.30,21.05,21.10,4823
2007/08/20,22.55,22.55,22.05,22.55,3974
2007/08/21,23.70,24.10,23.25,24.10,11797
2007/08/22,24.10,24.45,23.55,24.15,9111
2007/08/23,24.45,24.50,23.80,24.45,7704
2007/08/24,24.45,25.20,24.00,24.70,6165
2007/08/27,24.70,24.80,24.00,24.15,5020
2007/08/28,24.20,24.25,23.50,23.80,3341
2007/08/29,23.30,23.45,23.05,23.35,2438
2007/08/30,23.70,24.50,23.70,23.95,4400
2007/08/31,24.00,24.15,23.60,23.95,5811
2007/09/03,24.00,24.15,23.60,23.60,2783
2007/09/04,23.60,23.80,23.00,23.05,2651
2007/09/05,23.20,23.80,22.90,23.30,2286
2007/09/06,23.00,23.20,22.80,23.00,3252
2007/09/07,23.15,23.45,23.00,23.00,2242
2007/09/10,22.75,22.90,22.50,22.90,1779
2007/09/11,22.90,23.20,22.75,22.90,1627
2007/09/12,22.90,23.20,22.90,23.20,2062
2007/09/13,23.20,23.45,22.95,23.45,3032
2007/09/14,23.50,23.70,23.15,23.70,3463
2007/09/17,23.70,25.00,23.50,24.10,8981
2007/09/19,24.30,24.35,23.30,23.70,6713
2007/09/20,23.70,23.95,23.30,23.30,3554
2007/09/21,23.20,23.80,23.00,23.10,5468
2007/09/26,23.60,24.20,23.40,24.15,6802
2007/09/27,24.20,24.20,23.35,23.50,4957
2007/09/28,23.50,24.60,23.50,24.10,7771
2007/09/29,24.10,25.75,24.10,25.75,18580
2007/10/01,26.00,27.20,26.00,26.35,18840
2007/10/02,26.80,26.80,25.40,25.40,13175
2007/10/03,25.20,25.75,25.10,25.35,5143
2007/10/04,25.00,25.20,24.30,24.60,4910
2007/10/05,24.50,25.10,24.50,24.90,3533
2007/10/08,25.10,25.30,24.50,24.50,3377
2007/10/09,24.50,24.50,23.50,23.80,4716
2007/10/11,23.80,24.00,23.70,23.95,2061
2007/10/12,23.80,24.30,23.60,23.60,2944
2007/10/15,23.50,23.80,22.80,23.00,4634
2007/10/16,22.70,23.35,22.65,23.10,3021
2007/10/17,23.10,23.25,22.85,22.90,3360
2007/10/18,23.00,23.10,22.80,22.80,3341
2007/10/19,22.80,23.00,22.30,22.50,4816
2007/10/22,22.00,22.00,21.55,21.60,3771
2007/10/23,21.60,22.20,21.60,22.00,1730
2007/10/24,22.30,22.80,22.15,22.35,3342
2007/10/25,22.40,22.55,22.00,22.05,2136
2007/10/26,22.35,22.40,21.90,22.00,1589
2007/10/29,22.30,22.80,22.15,22.60,2982
2007/10/30,22.60,22.80,22.05,22.30,2413
2007/10/31,22.30,22.30,21.50,21.60,5403
2007/11/01,21.70,21.90,21.20,21.25,2795
2007/11/02,20.95,21.10,20.50,20.70,2728
2007/11/05,20.70,20.90,19.60,19.89,3412
2007/11/06,19.89,20.05,19.50,19.80,2632
2007/11/07,19.80,20.35,19.80,20.10,3008
2007/11/08,19.80,19.80,18.70,18.80,2647
2007/11/09,18.80,19.00,18.00,18.39,2561
2007/11/12,17.20,17.75,17.14,17.14,2964
2007/11/13,17.60,18.35,17.50,18.35,9250
2007/11/14,18.45,19.60,18.00,19.20,7653
2007/11/15,19.20,19.50,18.75,19.14,2651
2007/11/16,18.89,19.70,18.75,19.45,3202
2007/11/19,20.30,20.30,19.55,19.55,1703
2007/11/20,19.25,19.25,18.55,19.10,2014
2007/11/21,19.14,19.50,19.00,19.00,1561
2007/11/22,19.00,19.00,18.70,18.75,1007
2007/11/23,18.95,18.95,18.20,18.20,1517
2007/11/26,18.39,18.60,18.20,18.30,966
2007/11/27,18.30,18.30,17.35,17.39,1596
2007/11/28,17.89,17.89,17.30,17.39,1208
2007/11/29,17.70,18.00,17.70,17.80,1503
2007/11/30,18.00,18.39,17.80,18.39,2132
2007/12/03,18.39,18.60,18.14,18.14,927
2007/12/04,18.05,18.75,18.00,18.75,2026
2007/12/05,18.50,18.75,18.39,18.50,1282
2007/12/06,18.60,18.85,18.30,18.35,1181
2007/12/07,18.50,18.64,18.30,18.30,840
2007/12/10,18.30,18.30,18.00,18.00,814
2007/12/11,18.10,18.25,18.00,18.20,972
2007/12/12,17.80,18.05,17.80,17.95,1080
2007/12/13,18.00,18.20,17.30,17.30,1326
2007/12/14,17.05,17.39,16.70,17.00,1851
2007/12/17,16.80,17.00,15.85,15.85,2013
2007/12/18,15.60,15.60,14.75,14.75,4046
2007/12/19,14.85,15.40,14.80,15.10,1882
2007/12/20,15.20,15.20,14.10,14.10,1684
2007/12/21,14.10,14.45,14.00,14.10,1661
2007/12/24,14.30,14.45,14.10,14.40,1458
2007/12/25,14.60,15.40,14.60,15.40,3068
2007/12/26,15.80,16.20,15.70,16.20,6479
2007/12/27,16.00,16.39,16.00,16.14,3487
2007/12/28,16.14,17.25,15.90,17.25,4873
2007/12/31,17.50,18.45,17.50,18.45,5612
2008/01/02,19.20,19.70,18.50,18.89,10837
2008/01/03,18.25,19.30,18.05,19.30,6797
2008/01/04,19.20,19.70,18.89,19.39,6871
2008/01/07,18.89,19.39,18.14,18.50,4801
2008/01/08,18.50,19.00,18.35,18.64,2533
2008/01/09,18.50,18.89,18.20,18.55,2465
2008/01/10,18.80,19.50,18.70,18.85,4069
2008/01/11,18.89,19.10,18.00,18.30,3858
2008/01/14,19.30,19.30,18.60,19.10,4985
2008/01/15,19.14,20.39,18.75,20.10,10686
2008/01/16,19.89,19.89,19.00,19.14,6093
2008/01/17,19.30,19.80,18.39,18.89,4747
2008/01/18,18.10,18.75,17.64,18.50,5200
2008/01/21,18.50,19.50,18.45,19.00,3196
2008/01/22,17.70,18.45,17.70,17.70,3071
2008/01/23,17.70,18.00,16.50,16.50,5035
2008/01/24,17.10,17.30,16.50,16.89,3450
2008/01/25,17.20,17.60,17.20,17.50,2391
2008/01/28,17.25,17.50,16.60,16.60,1902
2008/01/29,16.80,16.95,15.60,16.20,2945
2008/01/30,16.39,16.70,16.25,16.45,1400
2008/01/31,16.50,16.89,16.20,16.89,1504
2008/02/01,17.20,18.05,17.00,18.05,5432
2008/02/12,17.89,18.55,17.20,18.10,3284
2008/02/13,18.30,18.39,17.70,17.95,1808
2008/02/14,18.10,18.30,18.00,18.10,1701
2008/02/15,17.89,18.00,17.55,17.85,2272
2008/02/18,18.30,18.64,18.00,18.55,7158
2008/02/19,18.80,18.80,18.30,18.35,5097
2008/02/20,18.35,18.45,17.60,17.75,3072
2008/02/21,18.00,18.10,17.89,18.10,1744
2008/02/22,17.80,18.00,17.64,17.89,2267
2008/02/25,18.20,19.14,18.20,19.14,11719
2008/02/26,19.45,19.75,18.80,19.10,7398
2008/02/27,19.39,20.20,19.14,19.70,9460
2008/02/29,19.50,21.05,19.39,21.05,16296
2008/03/03,20.55,22.40,20.35,22.10,17199
2008/03/04,22.10,22.70,21.35,21.90,13105
2008/03/05,22.00,22.25,21.00,21.70,10236
2008/03/06,21.90,21.90,21.05,21.20,6848
2008/03/07,20.80,21.50,20.55,20.70,6465
2008/03/10,20.55,20.60,19.80,20.00,5748
2008/03/11,19.80,21.40,19.75,21.10,8903
2008/03/12,22.05,22.20,21.10,21.30,7268
2008/03/13,21.45,21.45,20.30,20.39,5056
2008/03/14,20.50,20.90,20.20,20.45,2553
2008/03/17,20.00,20.25,19.60,20.10,3436
2008/03/18,20.10,20.55,19.64,20.50,2271
2008/03/19,21.15,21.15,20.30,20.30,3392
2008/03/20,20.20,21.10,20.00,21.00,7065
2008/03/21,21.40,21.70,20.80,21.25,13617
2008/03/24,22.50,22.50,21.35,22.20,13541
2008/03/25,22.00,22.10,21.30,21.35,6098
2008/03/26,21.50,21.90,21.45,21.45,4409
2008/03/27,21.50,21.80,20.90,21.05,3965
2008/03/28,21.20,21.40,20.50,21.10,3173
2008/03/31,21.10,21.30,20.90,20.95,2421
2008/04/01,21.05,21.15,20.20,20.20,4652
2008/04/02,20.60,20.70,19.85,20.25,3289
2008/04/03,20.25,20.39,19.89,19.89,3095
2008/04/07,19.95,20.70,19.95,20.60,2430
2008/04/08,20.70,21.20,20.50,21.00,3954
2008/04/09,21.15,21.40,20.85,21.05,5006
2008/04/10,21.20,21.30,20.90,21.00,3514
2008/04/11,21.30,21.35,20.95,21.00,3969
2008/04/14,21.20,22.45,21.00,22.25,13074
2008/04/15,22.25,22.95,22.05,22.30,13781
2008/04/16,22.80,23.50,22.60,23.50,18753
2008/04/17,23.60,23.65,22.90,23.20,12095
2008/04/18,23.45,24.00,23.35,23.45,7665
2008/04/21,23.55,23.70,22.35,22.50,5696
2008/04/22,22.50,23.00,22.35,22.95,3779
2008/04/23,23.00,23.80,22.65,23.20,6138
2008/04/24,23.45,24.50,23.30,24.00,11031
2008/04/25,24.30,24.30,22.95,23.00,5817
2008/04/28,23.40,23.40,22.60,22.95,3481
2008/04/29,22.95,23.10,22.30,22.35,4689
2008/04/30,22.65,22.70,22.30,22.35,2380
2008/05/02,22.95,23.00,22.50,22.90,3730
2008/05/05,23.15,23.35,22.75,23.15,4406
2008/05/06,23.10,23.10,22.20,22.80,3192
2008/05/07,22.80,22.80,22.40,22.50,2634
2008/05/08,22.50,22.95,22.35,22.40,2260
2008/05/09,22.80,23.20,22.40,23.00,3994
2008/05/12,23.10,23.20,22.60,22.75,1848
2008/05/13,23.20,23.30,22.90,23.20,4221
2008/05/14,23.50,23.50,22.95,23.30,2916
2008/05/15,23.35,23.50,23.15,23.45,4365
2008/05/16,23.80,23.95,23.50,23.60,6232
2008/05/19,23.80,23.80,23.30,23.50,3462
2008/05/20,23.70,23.70,22.20,22.55,4413
2008/05/21,22.55,22.60,22.10,22.30,2359
2008/05/22,22.10,22.50,22.00,22.30,2048
2008/05/23,22.50,22.80,22.10,22.10,2388
2008/05/26,22.00,22.40,20.80,20.80,3618
2008/05/27,21.00,21.40,21.00,21.20,1616
2008/05/28,21.50,21.60,20.60,20.60,1831
2008/05/29,21.00,22.00,21.00,21.65,3990
2008/05/30,21.95,22.00,20.50,21.05,3297
2008/06/02,21.20,21.20,20.35,20.55,1944
2008/06/03,20.30,20.60,20.30,20.30,1614
2008/06/04,20.39,20.55,20.25,20.39,2035
2008/06/05,20.39,20.70,20.20,20.60,1282
2008/06/06,20.75,20.80,20.60,20.65,1501
2008/06/09,19.50,20.10,19.50,20.00,1705
2008/06/10,20.00,20.25,19.85,19.89,2240
2008/06/11,19.95,20.14,18.89,19.00,2650
2008/06/12,18.80,18.80,17.70,17.70,3386
2008/06/13,18.00,18.00,17.50,17.80,2332
2008/06/16,18.30,18.70,18.00,18.50,1999
2008/06/17,18.50,18.70,18.05,18.70,1441
2008/06/18,18.60,18.85,18.39,18.64,1251
2008/06/19,18.20,18.60,18.00,18.00,1269
2008/06/20,18.20,18.30,17.39,17.39,1555
2008/06/23,16.80,17.14,16.70,17.10,1291
2008/06/24,17.20,17.39,16.80,17.00,1112
2008/06/25,17.00,17.30,16.80,17.30,812
2008/06/26,17.39,17.85,17.39,17.60,909
2008/06/27,16.39,17.00,16.39,16.70,1464
2008/06/30,16.80,17.05,16.55,16.60,1203
2008/07/01,16.64,16.95,15.45,15.45,2785
2008/07/02,15.50,15.90,15.00,15.40,1838
2008/07/03,15.25,15.90,14.75,15.85,2023
2008/07/04,15.90,16.50,15.60,15.80,1867
2008/07/07,15.85,16.14,15.65,16.05,553
2008/07/08,16.00,16.45,15.15,15.20,1142
2008/07/09,15.50,16.20,15.50,15.60,1354
2008/07/10,15.40,16.45,15.40,16.20,1567
2008/07/11,16.50,17.30,16.30,17.30,3447
2008/07/14,17.30,17.39,17.05,17.10,1925
2008/07/15,16.95,17.00,16.00,16.05,2383
2008/07/16,16.20,16.50,15.50,15.80,1416
2008/07/17,16.45,16.70,16.14,16.60,1445
2008/07/18,17.05,17.05,16.00,16.00,1957
2008/07/21,16.30,16.75,16.20,16.55,1055
2008/07/22,16.64,16.64,16.30,16.45,647
2008/07/23,16.75,17.30,16.75,17.25,1687
2008/07/24,17.30,17.30,16.89,17.14,1455
2008/07/25,16.60,16.89,16.50,16.75,815
2008/07/29,17.89,17.89,17.39,17.70,4979
2008/07/30,17.89,18.89,17.89,18.89,10848
2008/07/31,19.20,19.60,18.50,18.85,10953
2008/08/01,18.45,19.60,17.89,19.60,7722
2008/08/04,19.80,20.00,19.20,19.30,8416
2008/08/05,19.45,19.60,18.20,18.30,7199
2008/08/06,18.80,18.95,18.05,18.55,4102
2008/08/07,18.55,18.95,18.35,18.85,3000
2008/08/08,19.00,20.14,19.00,20.14,13041
2008/08/11,20.30,20.39,19.50,19.80,9242
2008/08/12,19.80,19.95,19.20,19.30,4391
2008/08/13,19.00,19.30,18.75,19.30,2261
2008/08/14,19.30,20.10,19.20,19.80,5159
2008/08/15,19.80,19.80,19.00,19.00,2834
2008/08/18,18.85,19.00,18.10,18.14,2534
2008/08/19,17.89,18.60,17.60,18.60,2037
2008/08/20,18.30,19.25,18.25,19.10,2611
2008/08/21,19.45,19.55,19.00,19.00,3058
2008/08/22,19.39,19.45,18.55,18.80,2972
2008/08/25,19.00,19.35,18.70,19.30,2454
2008/08/26,19.39,20.60,19.39,20.10,9398
2008/08/27,20.10,20.65,19.70,20.55,6640
2008/08/28,20.55,20.75,20.20,20.20,5261
2008/08/29,20.39,20.50,20.00,20.30,4056
2008/09/01,20.10,20.30,19.10,19.20,3077
2008/09/02,19.20,19.60,19.00,19.45,2958
2008/09/03,19.45,19.64,18.10,18.20,5163
2008/09/04,18.20,18.55,17.50,17.80,2862
2008/09/05,17.00,17.85,17.00,17.80,1917
2008/09/08,18.39,19.00,18.20,19.00,2926
2008/09/09,19.00,19.00,18.00,18.00,2305
2008/09/10,17.60,18.60,17.60,18.00,1707
2008/09/11,18.00,18.00,17.20,17.25,2698
2008/09/12,17.45,17.55,16.20,17.00,2314
2008/09/15,16.89,16.89,15.85,15.90,2519
2008/09/16,14.80,15.15,14.80,15.00,3894
2008/09/17,15.70,16.05,14.90,15.50,7527
2008/09/18,14.50,15.05,14.45,14.85,2694
2008/09/19,15.80,15.85,15.50,15.85,2538
2008/09/22,16.95,16.95,16.95,16.95,4555
2008/09/23,17.45,18.10,17.30,17.89,6466
2008/09/24,17.89,18.30,17.55,17.64,3481
2008/09/25,17.20,18.14,17.00,17.85,4508
2008/09/26,17.85,17.89,16.89,17.00,3497
2008/09/30,15.85,16.95,15.85,16.89,3715
2008/10/01,18.00,18.05,17.50,18.05,6568
2008/10/02,18.20,18.45,17.70,18.00,3601
2008/10/03,18.20,19.00,18.00,18.95,6156
2008/10/06,18.50,18.70,18.00,18.00,3850
2008/10/07,17.50,18.50,17.30,18.45,3896
2008/10/08,18.30,18.45,17.50,17.89,4608
2008/10/09,18.14,18.70,17.89,18.00,5149
2008/10/13,17.60,17.70,17.39,17.55,2921
2008/10/14,18.70,18.70,18.25,18.60,4443
2008/10/15,18.30,18.45,18.00,18.20,2232
2008/10/16,17.60,17.85,17.60,17.60,2840
2008/10/17,17.85,17.85,17.00,17.00,3418
2008/10/20,16.45,16.89,16.45,16.80,1990
2008/10/21,16.95,17.30,16.70,16.70,2373
2008/10/22,16.30,16.70,16.14,16.14,2299
2008/10/23,15.60,15.70,15.60,15.60,1535
2008/10/24,15.35,15.35,15.10,15.10,1565
2008/10/27,14.05,14.75,14.05,14.05,2146
2008/10/28,13.20,14.60,13.10,14.40,3370
2008/10/29,15.40,15.40,14.55,14.55,2581
2008/10/30,15.20,15.55,14.75,15.55,3139
2008/10/31,15.55,16.35,15.35,15.65,4008
2008/11/03,16.30,16.70,15.90,16.70,5438
2008/11/04,16.70,16.89,15.90,16.70,3591
2008/11/05,16.80,17.20,16.20,16.20,4475
2008/11/06,15.45,16.39,15.45,16.20,2894
2008/11/07,15.90,17.30,15.90,17.14,3752
2008/11/10,17.10,18.35,16.89,18.30,8251
2008/11/11,17.89,19.20,17.60,18.50,8590
2008/11/12,18.39,18.60,17.89,18.30,6050
2008/11/13,17.35,18.60,17.35,18.14,4177
2008/11/14,18.64,19.20,18.30,18.55,7326
2008/11/17,19.00,19.80,18.55,19.80,9831
2008/11/18,19.80,20.30,18.80,19.20,11041
2008/11/19,19.20,19.20,18.25,18.39,4764
2008/11/20,18.00,19.10,18.00,18.60,4313
2008/11/21,19.60,19.89,19.20,19.70,12258
2008/11/24,19.55,20.50,19.20,19.89,7652
2008/11/25,20.45,20.45,19.75,19.80,7764
2008/11/26,19.89,20.45,19.85,20.20,5538
2008/11/27,20.20,21.15,20.00,20.45,8367
2008/11/28,20.10,20.39,19.60,19.85,5538
2008/12/01,19.85,20.20,19.35,19.55,6690
2008/12/02,18.70,20.25,18.70,20.20,8703
2008/12/03,20.20,21.10,20.20,20.60,10735
2008/12/04,20.65,20.80,19.25,19.39,6602
2008/12/05,19.30,19.70,18.80,19.70,4317
2008/12/08,19.85,20.60,19.50,20.39,5929
2008/12/09,20.45,20.45,19.89,19.95,5314
2008/12/10,20.10,20.35,19.95,20.25,5431
2008/12/11,20.25,20.80,19.95,20.00,7559
2008/12/12,20.00,20.20,19.25,19.80,5927
2008/12/15,20.20,20.45,19.89,20.14,2830
2008/12/16,20.10,20.39,19.89,19.95,3152
2008/12/17,20.10,20.20,19.70,19.75,4110
2008/12/18,19.85,20.39,19.70,20.20,4577
2008/12/19,20.20,20.50,20.00,20.25,3985
2008/12/22,20.45,20.60,19.60,19.60,3797
2008/12/23,19.45,19.70,18.80,19.10,4289
2008/12/24,19.10,20.35,19.10,20.10,4825
2008/12/25,20.30,20.60,19.95,20.45,5245
2008/12/26,20.45,20.75,20.30,20.30,4221
2008/12/29,20.60,20.85,20.30,20.50,2328
2008/12/30,20.80,21.90,20.55,21.80,11243
2008/12/31,22.00,22.30,21.40,22.00,10017
2009/01/05,22.50,22.50,21.80,21.80,5853
2009/01/06,21.55,22.20,21.50,21.80,3445
2009/01/07,22.00,23.00,21.90,22.80,6796
2009/01/08,22.20,22.60,21.50,21.55,5061
2009/01/09,21.80,22.10,21.60,22.00,4576
2009/01/10,22.00,22.45,21.70,22.45,2143
2009/01/12,23.00,23.00,22.20,22.20,3543
2009/01/13,22.00,22.20,21.00,21.55,3855
2009/01/14,21.40,21.80,21.20,21.40,1470
2009/01/15,20.80,21.20,20.50,20.55,3043
2009/01/16,20.90,21.50,20.80,21.50,3330
2009/01/17,21.50,21.90,21.50,21.50,2156
2009/01/19,21.90,21.90,21.30,21.30,1594
2009/01/20,21.30,21.50,20.65,20.80,1761
2009/01/21,20.30,21.20,20.30,20.80,1310
2009/02/02,21.00,21.20,19.35,19.35,2877
2009/02/03,18.00,19.14,18.00,18.80,16271
2009/02/04,18.70,19.50,18.55,19.25,9890
2009/02/05,19.10,19.70,18.89,19.39,4321
2009/02/06,19.39,20.00,19.20,19.30,4659
2009/02/09,19.70,19.75,19.20,19.30,4453
2009/02/10,19.60,19.60,19.00,19.10,3477
2009/02/11,19.00,19.00,18.30,18.80,8249
2009/02/12,18.80,19.00,18.20,18.25,4541
2009/02/13,18.20,18.89,18.20,18.85,4206
2009/02/16,18.85,18.89,18.55,18.75,1871
2009/02/17,18.75,18.80,18.25,18.60,2123
2009/02/18,18.20,18.80,18.20,18.55,1584
2009/02/19,18.60,19.14,18.30,18.85,3212
2009/02/20,18.70,18.89,18.39,18.45,2087
2009/02/23,18.39,18.45,18.05,18.14,2858
2009/02/24,18.14,18.30,18.14,18.20,1564
2009/02/25,18.25,18.45,18.10,18.14,2242
2009/02/26,18.20,18.35,18.14,18.30,1793
2009/02/27,18.39,18.39,18.05,18.05,2545
2009/03/02,18.10,18.10,16.80,16.80,8103
2009/03/03,16.30,16.50,15.85,16.50,8622
2009/03/04,16.50,16.85,16.10,16.80,5779
2009/03/05,17.10,17.95,17.00,17.95,9593
2009/03/06,17.80,18.25,17.50,18.05,6080
2009/03/09,18.25,18.39,17.60,18.20,4077
2009/03/10,18.00,18.39,17.89,18.05,1940
2009/03/11,18.30,18.45,18.05,18.10,3001
2009/03/12,18.14,18.14,17.85,17.89,1734
2009/03/13,18.10,18.39,18.00,18.20,3510
2009/03/16,18.39,19.45,18.25,19.45,10084
2009/03/17,19.60,20.30,19.60,20.05,9684
2009/03/18,20.05,20.05,19.45,19.45,5374
